,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,showAddress,distance,status,newDevelopment,hasStaging,floor,hasLift,parkingSpace,priceByArea_knn,price_robust,rooms_robust,bathrooms_robust,priceByArea_knn_robust,price_min_max,rooms_min_max,bathrooms_min_max,priceByArea_knn_min_max,price_stan,rooms_stan,bathrooms_stan,priceByArea_knn_stan
0,550.0,568.2979376266723,577.7966101694915,87.0,False,2,2,574.180035627876,577.7966101694915,580.95586100572,577.7966101694915,False,36290.5,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.3333333333333333,0.5,0.5,-0.2605477528506561,-0.3095103817997671,0.6437263095787179,0.3110748157836449
1,450.0,568.2979376266723,577.7966101694915,89.0,False,2,1,561.1691881915762,577.7966101694915,561.1691881915762,577.7966101694915,False,47186.0,576.935106078448,559.9560123328359,559.9560123328359,564.2770683906851,561.1691881915762,577.7966101694915,5.0,-0.6666666666666666,0.0,-1.0,-1.3333333333333333,0.2682926829268294,0.3333333333333333,0.0,0.25,-1.2273601690889402,-0.3095103817997671,-1.082630611564208,-0.9191966981931091
2,450.0,568.2979376266723,577.7966101694915,60.0,True,2,1,561.1691881915762,577.7966101694915,566.7610781713009,577.7966101694915,False,38237.0,576.935106078448,559.9560123328359,559.9560123328359,556.5302934511931,564.1505170714801,577.7966101694915,8.0,-0.6666666666666666,0.0,-1.0,0.6666666666666666,0.2682926829268294,0.3333333333333333,0.0,0.625,-1.2273601690889402,-0.3095103817997671,-1.082630611564208,0.9262105727720219
3,550.0,568.2979376266723,577.7966101694915,90.0,True,3,1,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,False,35627.0,576.935106078448,559.9560123328359,559.9560123328359,564.2770683906851,564.1505170714801,577.7966101694915,6.0,0.0,1.0,-1.0,-0.6666666666666666,0.5121951219512196,0.6666666666666667,0.0,0.375,-0.2605477528506561,0.9948547986421095,-1.082630611564208,-0.30406094120473215
4,550.0,568.2979376266723,577.7966101694915,87.0,True,2,2,574.180035627876,577.7966101694915,580.95586100572,577.7966101694915,False,36290.5,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.3333333333333333,0.5,0.5,-0.2605477528506561,-0.3095103817997671,0.6437263095787179,0.3110748157836449
5,750.0,568.2979376266723,577.7966101694915,95.0,True,3,2,600.2017305004755,577.7966101694915,597.2746478424158,577.7966101694915,True,34444.0,579.8465553000605,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,6.290909090909091,1.3333333333333333,1.0,0.0,-0.47272727272727266,1.0,0.6666666666666667,0.5,0.4113636363636364,1.673077079625912,0.9948547986421095,0.6437263095787179,-0.12511235735356788
6,730.0,568.2979376266723,577.7966101694915,98.0,True,3,2,597.5995610132156,577.7966101694915,607.1779656012048,577.7966101694915,False,35011.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,1.2,1.0,0.0,0.0,0.951219512195122,0.6666666666666667,0.5,0.5,1.4797145963782552,0.9948547986421095,0.6437263095787179,0.3110748157836449
7,530.0,568.2979376266723,577.7966101694915,50.0,True,2,1,571.577866140616,577.7966101694915,565.2648519401155,577.7966101694915,False,36223.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,11.0,-0.13333333333333333,0.0,-1.0,2.6666666666666665,0.46341463414634154,0.3333333333333333,0.0,1.0,-0.45391023609831294,-0.3095103817997671,-1.082630611564208,2.771617843737153
8,650.0,568.2979376266723,577.7966101694915,70.0,True,2,1,588.0387379063741,577.7966101694915,588.0387379063741,577.7966101694915,False,35607.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,9.0,0.6666666666666666,0.0,-1.0,1.3333333333333333,0.7560975609756099,0.3333333333333333,0.0,0.75,0.706264663387628,-0.3095103817997671,-1.082630611564208,1.5413463297603989
9,650.0,568.2979376266723,577.7966101694915,70.0,True,2,1,588.0387379063741,577.7966101694915,588.0387379063741,577.7966101694915,False,36358.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,9.0,0.6666666666666666,0.0,-1.0,1.3333333333333333,0.7560975609756099,0.3333333333333333,0.0,0.75,0.706264663387628,-0.3095103817997671,-1.082630611564208,1.5413463297603989
10,675.0,568.2979376266723,577.7966101694915,84.0,True,2,2,591.5850145288863,577.7966101694915,607.1779656012048,577.7966101694915,False,31698.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,8.0,0.8333333333333334,0.0,0.0,0.6666666666666666,0.8170731707317073,0.3333333333333333,0.5,0.625,0.9479677674471989,-0.3095103817997671,0.6437263095787179,0.9262105727720219
11,650.0,568.2979376266723,577.7966101694915,84.0,True,2,1,587.1908830641758,577.7966101694915,581.226262665414,577.7966101694915,False,39064.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,8.0,0.6666666666666666,0.0,-1.0,0.6666666666666666,0.7560975609756099,0.3333333333333333,0.0,0.625,0.706264663387628,-0.3095103817997671,-1.082630611564208,0.9262105727720219
12,500.0,570.9285783265117,577.7966101694915,96.0,True,3,2,567.6746119097261,577.7966101694915,567.6746119097261,577.7966101694915,False,35256.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,5.0,-0.3333333333333333,1.0,0.0,-1.3333333333333333,0.3902439024390244,0.6666666666666667,0.5,0.25,-0.7439539609697982,0.9948547986421095,0.6437263095787179,-0.9191966981931091
13,600.0,568.2979376266723,577.7966101694915,85.0,True,2,1,580.6854593460258,577.7966101694915,581.226262665414,577.7966101694915,False,39619.0,576.935106078448,586.5594086137633,586.5594086137633,587.137415379983,591.6938191036072,577.7966101694915,7.0,0.3333333333333333,0.0,-1.0,0.0,0.6341463414634146,0.3333333333333333,0.0,0.5,0.2228584552684859,-0.3095103817997671,-1.082630611564208,0.3110748157836449
14,750.0,568.2979376266723,577.7966101694915,149.0,True,2,2,600.2017305004755,577.7966101694915,597.2746478424158,577.7966101694915,False,31281.0,576.935106078448,586.5594086137633,586.5594086137633,587.137415379983,564.1505170714801,577.7966101694915,5.0,1.3333333333333333,0.0,0.0,-1.3333333333333333,1.0,0.3333333333333333,0.5,0.25,1.673077079625912,-0.3095103817997671,0.6437263095787179,-0.9191966981931091
15,625.0,568.2979376266723,577.7966101694915,89.0,True,2,2,587.6157049876165,577.7966101694915,607.1779656012048,577.7966101694915,False,31530.0,576.935106078448,586.5594086137633,586.5594086137633,582.5762565416342,591.6938191036072,577.7966101694915,7.0,0.5,0.0,0.0,0.0,0.6951219512195123,0.3333333333333333,0.5,0.5,0.46456155932805693,-0.3095103817997671,0.6437263095787179,0.3110748157836449
16,550.0,568.2979376266723,577.7966101694915,100.0,True,3,2,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,False,44665.0,576.935106078448,586.5594086137633,586.5594086137633,587.137415379983,591.6938191036072,577.7966101694915,6.0,0.0,1.0,0.0,-0.6666666666666666,0.5121951219512196,0.6666666666666667,0.5,0.375,-0.2605477528506561,0.9948547986421095,0.6437263095787179,-0.30406094120473215
17,500.0,568.2979376266723,577.7966101694915,90.0,True,3,2,567.6746119097261,577.7966101694915,567.2530332850902,577.7966101694915,True,33940.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,564.1505170714801,577.7966101694915,6.0,-0.3333333333333333,1.0,0.0,-0.6666666666666666,0.3902439024390244,0.6666666666666667,0.5,0.375,-0.7439539609697982,0.9948547986421095,0.6437263095787179,-0.30406094120473215
18,550.0,568.2979376266723,577.7966101694915,106.0,True,2,1,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,True,53694.0,579.8465553000605,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,6.290909090909091,0.0,0.0,-1.0,-0.47272727272727266,0.5121951219512196,0.3333333333333333,0.0,0.4113636363636364,-0.2605477528506561,-0.3095103817997671,-1.082630611564208,-0.12511235735356788
19,650.0,568.2979376266723,577.7966101694915,81.0,True,2,2,587.1908830641758,577.7966101694915,607.1779656012048,577.7966101694915,False,31476.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,8.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.7560975609756099,0.3333333333333333,0.5,0.625,0.706264663387628,-0.3095103817997671,0.6437263095787179,0.9262105727720219
20,550.0,568.2979376266723,577.7966101694915,90.0,True,3,2,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,False,44602.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,564.1505170714801,577.7966101694915,6.0,0.0,1.0,0.0,-0.6666666666666666,0.5121951219512196,0.6666666666666667,0.5,0.375,-0.2605477528506561,0.9948547986421095,0.6437263095787179,-0.30406094120473215
21,550.0,571.4434625434568,577.7966101694915,80.0,True,2,1,574.180035627876,577.7966101694915,567.2530332850902,577.7966101694915,True,33038.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,564.1505170714801,577.7966101694915,7.0,0.0,0.0,-1.0,0.0,0.5121951219512196,0.3333333333333333,0.0,0.5,-0.2605477528506561,-0.3095103817997671,-1.082630611564208,0.3110748157836449
22,550.0,568.2979376266723,577.7966101694915,70.0,True,2,1,574.180035627876,577.7966101694915,566.7610781713009,577.7966101694915,False,38520.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,8.0,0.0,0.0,-1.0,0.6666666666666666,0.5121951219512196,0.3333333333333333,0.0,0.625,-0.2605477528506561,-0.3095103817997671,-1.082630611564208,0.9262105727720219
23,650.0,568.2979376266723,577.7966101694915,87.0,True,2,2,587.6157049876165,577.7966101694915,607.1779656012048,577.7966101694915,False,32197.0,576.935106078448,586.5594086137633,586.5594086137633,582.5762565416342,591.6938191036072,577.7966101694915,7.0,0.6666666666666666,0.0,0.0,0.0,0.7560975609756099,0.3333333333333333,0.5,0.5,0.706264663387628,-0.3095103817997671,0.6437263095787179,0.3110748157836449
24,450.0,568.2979376266723,577.7966101694915,60.0,True,1,1,561.1691881915762,577.7966101694915,567.2530332850902,577.7966101694915,True,33898.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,8.0,-0.6666666666666666,-1.0,-1.0,0.6666666666666666,0.2682926829268294,0.0,0.0,0.625,-1.2273601690889402,-1.6138755622416436,-1.082630611564208,0.9262105727720219
25,620.0,568.2979376266723,577.7966101694915,87.0,True,2,2,587.6157049876165,577.7966101694915,607.1779656012048,577.7966101694915,False,31323.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,7.0,0.4666666666666667,0.0,0.0,0.0,0.6829268292682927,0.3333333333333333,0.5,0.5,0.4162209385161427,-0.3095103817997671,0.6437263095787179,0.3110748157836449
26,400.0,568.2979376266723,577.7966101694915,55.0,True,1,1,554.6637644734263,577.7966101694915,567.2530332850902,577.7966101694915,True,33991.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,7.0,-1.0,-1.0,-1.0,0.0,0.14634146341463417,0.0,0.0,0.5,-1.7107663772080821,-1.6138755622416436,-1.082630611564208,0.3110748157836449
27,500.0,568.2979376266723,577.7966101694915,115.0,True,3,2,567.6746119097261,577.7966101694915,556.7490832559752,577.7966101694915,False,59095.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,4.0,-0.3333333333333333,1.0,0.0,-2.0,0.3902439024390244,0.6666666666666667,0.5,0.125,-0.7439539609697982,0.9948547986421095,0.6437263095787179,-1.534332455181486
28,650.0,568.2979376266723,577.7966101694915,95.0,True,2,2,587.1908830641758,577.7966101694915,607.1779656012048,577.7966101694915,False,32207.0,576.935106078448,586.5594086137633,586.5594086137633,570.3073547938131,591.6938191036072,577.7966101694915,7.0,0.6666666666666666,0.0,0.0,0.0,0.7560975609756099,0.3333333333333333,0.5,0.5,0.706264663387628,-0.3095103817997671,0.6437263095787179,0.3110748157836449
29,550.0,568.2979376266723,577.7966101694915,105.0,True,3,1,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,False,35598.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,564.1505170714801,577.7966101694915,5.0,0.0,1.0,-1.0,-1.3333333333333333,0.5121951219512196,0.6666666666666667,0.0,0.25,-0.2605477528506561,0.9948547986421095,-1.082630611564208,-0.9191966981931091
30,750.0,598.2653723321707,577.7966101694915,216.0,False,3,2,600.2017305004755,577.7966101694915,581.6554399858521,577.7966101694915,False,56881.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,3.0,1.3333333333333333,1.0,0.0,-2.6666666666666665,1.0,0.6666666666666667,0.5,0.0,1.673077079625912,0.9948547986421095,0.6437263095787179,-2.149468212169863
31,750.0,568.2979376266723,577.7966101694915,155.0,False,3,2,600.2017305004755,577.7966101694915,597.2746478424158,577.7966101694915,False,31750.0,576.935106078448,586.5594086137633,586.5594086137633,587.137415379983,591.6938191036072,577.7966101694915,5.0,1.3333333333333333,1.0,0.0,-1.3333333333333333,1.0,0.6666666666666667,0.5,0.25,1.673077079625912,0.9948547986421095,0.6437263095787179,-0.9191966981931091
32,700.0,598.2653723321707,577.7966101694915,238.0,False,4,3,593.6963067823257,577.7966101694915,567.2530332850902,577.7966101694915,True,34170.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,3.0,1.0,2.0,1.0,-2.6666666666666665,0.8780487804878049,1.0,1.0,0.0,1.1896708715067699,2.2992199790839862,2.3700832307216437,-2.149468212169863
33,660.0,571.4434625434568,577.7966101694915,66.0,True,1,1,591.2303868666352,577.7966101694915,607.1779656012048,577.7966101694915,False,32330.0,576.935106078448,586.5594086137633,586.5594086137633,588.4919678078057,591.6938191036072,577.7966101694915,10.0,0.7333333333333333,-1.0,-1.0,2.0,0.7804878048780489,0.0,0.0,0.875,0.8029459050114564,-1.6138755622416436,-1.082630611564208,2.1564820867487757
34,495.0,568.2979376266723,577.7966101694915,90.0,False,3,2,567.0240695379111,577.7966101694915,567.0240695379111,577.7966101694915,False,39297.0,576.935106078448,586.5594086137633,586.5594086137633,587.137415379983,591.6938191036072,577.7966101694915,6.0,-0.36666666666666664,1.0,0.0,-0.6666666666666666,0.3780487804878049,0.6666666666666667,0.5,0.375,-0.7922945817817123,0.9948547986421095,0.6437263095787179,-0.30406094120473215
35,470.0,568.2979376266723,577.7966101694915,80.0,False,1,1,563.7713576788361,577.7966101694915,556.7490832559752,577.7966101694915,False,59351.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,6.0,-0.5333333333333333,-1.0,-1.0,-0.6666666666666666,0.31707317073170727,0.0,0.0,0.375,-1.0339976858412834,-1.6138755622416436,-1.082630611564208,-0.30406094120473215
36,550.0,568.2979376266723,577.7966101694915,76.0,True,2,1,574.180035627876,577.7966101694915,581.226262665414,577.7966101694915,False,38544.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,0.0,0.0,-1.0,0.0,0.5121951219512196,0.3333333333333333,0.0,0.5,-0.2605477528506561,-0.3095103817997671,-1.082630611564208,0.3110748157836449
39,675.0,568.2979376266723,577.7966101694915,84.0,True,2,2,591.5850145288863,577.7966101694915,607.1779656012048,577.7966101694915,False,31489.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,8.0,0.8333333333333334,0.0,0.0,0.6666666666666666,0.8170731707317073,0.3333333333333333,0.5,0.625,0.9479677674471989,-0.3095103817997671,0.6437263095787179,0.9262105727720219
40,340.0,568.2979376266723,577.7966101694915,50.0,True,1,1,546.8572560116464,577.7966101694915,556.7490832559752,577.7966101694915,False,58969.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,7.0,-1.4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,-2.2908538269510528,-1.6138755622416436,-1.082630611564208,0.3110748157836449
41,685.0,568.2979376266723,577.7966101694915,84.0,True,2,2,591.2303868666352,577.7966101694915,607.1779656012048,577.7966101694915,False,32215.0,576.935106078448,586.5594086137633,586.5594086137633,594.0674081646448,591.6938191036072,577.7966101694915,8.0,0.9,0.0,0.0,0.6666666666666666,0.8414634146341463,0.3333333333333333,0.5,0.625,1.0446490090710274,-0.3095103817997671,0.6437263095787179,0.9262105727720219
42,500.0,570.9285783265117,577.7966101694915,70.0,True,3,2,567.6746119097261,577.7966101694915,565.2648519401155,577.7966101694915,False,38592.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,-0.3333333333333333,1.0,0.0,0.0,0.3902439024390244,0.6666666666666667,0.5,0.5,-0.7439539609697982,0.9948547986421095,0.6437263095787179,0.3110748157836449
43,460.0,568.2979376266723,577.7966101694915,85.0,True,1,1,562.4702729352061,577.7966101694915,565.2648519401155,577.7966101694915,False,38210.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,5.0,-0.6,-1.0,-1.0,-1.3333333333333333,0.29268292682926844,0.0,0.0,0.25,-1.1306789274651117,-1.6138755622416436,-1.082630611564208,-0.9191966981931091
44,460.0,568.2979376266723,577.7966101694915,55.0,True,1,1,562.4702729352061,577.7966101694915,581.6554399858521,577.7966101694915,True,55947.0,579.8465553000605,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,6.290909090909091,-0.6,-1.0,-1.0,-0.47272727272727266,0.29268292682926844,0.0,0.0,0.4113636363636364,-1.1306789274651117,-1.6138755622416436,-1.082630611564208,-0.12511235735356788
45,600.0,570.9285783265117,577.7966101694915,70.0,True,2,1,580.6854593460258,577.7966101694915,580.6854593460258,577.7966101694915,False,45419.0,579.8465553000605,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,6.290909090909091,0.3333333333333333,0.0,-1.0,-0.47272727272727266,0.6341463414634146,0.3333333333333333,0.0,0.4113636363636364,0.2228584552684859,-0.3095103817997671,-1.082630611564208,-0.12511235735356788
46,400.0,568.2979376266723,577.7966101694915,100.0,True,3,2,554.6637644734263,577.7966101694915,554.6637644734263,577.7966101694915,False,49933.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,4.0,-1.0,1.0,0.0,-2.0,0.14634146341463417,0.6666666666666667,0.5,0.125,-1.7107663772080821,0.9948547986421095,0.6437263095787179,-1.534332455181486
47,400.0,568.2979376266723,577.7966101694915,128.0,False,4,2,554.6637644734263,577.7966101694915,554.6637644734263,577.7966101694915,False,52756.0,576.935106078448,586.5594086137633,586.5594086137633,570.3073547938131,591.6938191036072,577.7966101694915,3.0,-1.0,2.0,0.0,-2.6666666666666665,0.14634146341463417,1.0,0.5,0.0,-1.7107663772080821,2.2992199790839862,0.6437263095787179,-2.149468212169863
49,660.0,568.2979376266723,577.7966101694915,91.0,True,2,2,588.4919678078057,577.7966101694915,607.1779656012048,577.7966101694915,False,32282.0,576.935106078448,586.5594086137633,586.5594086137633,588.4919678078057,591.6938191036072,577.7966101694915,7.0,0.7333333333333333,0.0,0.0,0.0,0.7804878048780489,0.3333333333333333,0.5,0.5,0.8029459050114564,-0.3095103817997671,0.6437263095787179,0.3110748157836449
50,500.0,568.2979376266723,577.7966101694915,100.0,True,3,1,567.6746119097261,577.7966101694915,556.7490832559752,577.7966101694915,False,59106.0,576.935106078448,586.5594086137633,586.5594086137633,582.5762565416342,564.1505170714801,577.7966101694915,5.0,-0.3333333333333333,1.0,-1.0,-1.3333333333333333,0.3902439024390244,0.6666666666666667,0.0,0.25,-0.7439539609697982,0.9948547986421095,-1.082630611564208,-0.9191966981931091
51,430.0,568.2979376266723,577.7966101694915,60.0,True,1,1,558.5670187043162,577.7966101694915,558.5670187043162,577.7966101694915,False,40108.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,7.0,-0.8,-1.0,-1.0,0.0,0.2195121951219513,0.0,0.0,0.5,-1.420722652336597,-1.6138755622416436,-1.082630611564208,0.3110748157836449
52,700.0,598.2653723321707,577.7966101694915,189.0,False,4,3,573.8536314163254,577.7966101694915,573.8536314163254,577.7966101694915,False,50661.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,4.0,1.0,2.0,1.0,-2.0,0.8780487804878049,1.0,1.0,0.125,1.1896708715067699,2.2992199790839862,2.3700832307216437,-1.534332455181486
53,700.0,568.2979376266723,577.7966101694915,97.0,True,2,2,593.6963067823257,577.7966101694915,607.1779656012048,577.7966101694915,True,32308.0,576.935106078448,586.5594086137633,586.5594086137633,594.0674081646448,591.6938191036072,577.7966101694915,7.0,1.0,0.0,0.0,0.0,0.8780487804878049,0.3333333333333333,0.5,0.5,1.1896708715067699,-0.3095103817997671,0.6437263095787179,0.3110748157836449
54,620.0,568.2979376266723,577.7966101694915,97.0,True,2,2,583.2876288332858,577.7966101694915,607.1779656012048,577.7966101694915,True,31278.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,6.0,0.4666666666666667,0.0,0.0,-0.6666666666666666,0.6829268292682927,0.3333333333333333,0.5,0.375,0.4162209385161427,-0.3095103817997671,0.6437263095787179,-0.30406094120473215
55,550.0,568.2979376266723,577.7966101694915,79.0,True,2,2,574.180035627876,577.7966101694915,573.8536314163254,577.7966101694915,False,53302.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,7.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.3333333333333333,0.5,0.5,-0.2605477528506561,-0.3095103817997671,0.6437263095787179,0.3110748157836449
56,650.0,568.2979376266723,577.7966101694915,176.0,True,3,2,587.1908830641758,577.7966101694915,587.1908830641758,577.7966101694915,False,42423.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,591.6938191036072,577.7966101694915,4.0,0.6666666666666666,1.0,0.0,-2.0,0.7560975609756099,0.6666666666666667,0.5,0.125,0.706264663387628,0.9948547986421095,0.6437263095787179,-1.534332455181486
57,650.0,568.2979376266723,577.7966101694915,87.0,False,2,2,587.6157049876165,577.7966101694915,607.1779656012048,577.7966101694915,False,31437.0,576.935106078448,586.5594086137633,586.5594086137633,582.5762565416342,591.6938191036072,577.7966101694915,7.0,0.6666666666666666,0.0,0.0,0.0,0.7560975609756099,0.3333333333333333,0.5,0.5,0.706264663387628,-0.3095103817997671,0.6437263095787179,0.3110748157836449
58,750.0,598.2653723321707,577.7966101694915,160.0,False,3,3,600.2017305004755,577.7966101694915,600.2017305004755,577.7966101694915,True,56238.0,576.935106078448,586.5594086137633,586.5594086137633,596.5645391791957,591.6938191036072,577.7966101694915,5.0,1.3333333333333333,1.0,1.0,-1.3333333333333333,1.0,0.6666666666666667,1.0,0.25,1.673077079625912,0.9948547986421095,2.3700832307216437,-0.9191966981931091
59,550.0,568.2979376266723,577.7966101694915,87.0,False,2,2,574.180035627876,577.7966101694915,580.95586100572,577.7966101694915,False,36290.5,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,7.0,0.0,0.0,0.0,0.0,0.5121951219512196,0.3333333333333333,0.5,0.5,-0.2605477528506561,-0.3095103817997671,0.6437263095787179,0.3110748157836449
60,525.0,568.2979376266723,577.7966101694915,57.0,True,1,1,570.927323768801,577.7966101694915,597.2746478424158,577.7966101694915,False,34558.0,576.935106078448,586.5594086137633,586.5594086137633,564.2770683906851,591.6938191036072,577.7966101694915,9.0,-0.16666666666666666,-1.0,-1.0,1.3333333333333333,0.451219512195122,0.0,0.0,0.75,-0.5022508569102271,-1.6138755622416436,-1.082630611564208,1.5413463297603989
61,480.0,568.2979376266723,577.7966101694915,80.0,True,2,1,565.0724424224661,577.7966101694915,583.073950634857,577.7966101694915,False,45337.0,576.935106078448,586.5594086137633,586.5594086137633,556.5302934511931,564.1505170714801,577.7966101694915,6.0,-0.4666666666666667,0.0,-1.0,-0.6666666666666666,0.3414634146341463,0.3333333333333333,0.0,0.375,-0.937316444217455,-0.3095103817997671,-1.082630611564208,-0.30406094120473215
